incident_id,date,n_killed,n_injured,latitude,longitude,n_guns_involved,participan_age,participant_gendre,participant_status,,,,,,,,,,,,,,,,,,,,,,,,,,
190507,13/09/2014,0,1,0.542079822,0.860946906,0,0::7||1::27,0::Female||1::Female,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
196553,13/09/2014,0,0,0.593681905,0.898425712,0,0::24,0::Female||1::Male||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191130,13/09/2014,0,0,0.515314003,0.849546121,0,1::20,0::Female,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
196556,13/09/2014,0,1,0.53456796,0.739068151,0,0::56||1::60,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190514,13/09/2014,0,3,0.585734239,0.432025262,0,0::30||1::11||2::3,0::Female,0::Injured||1::Injured||2::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190172,13/09/2014,0,1,0.603455949,0.822894455,0,0::15,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190187,13/09/2014,0,0,0.612070413,0.824385294,0,1::20,0::Female||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
192128,13/09/2014,0,0,0.461982559,0.76298944,0,0::68||1::91||2::86,0::Female||1::Female||2::Female||3::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191033,13/09/2014,1,0,0.546750481,0.684567694,0,0::43,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190833,13/09/2014,0,0,0.409990868,0.849655336,0,1::20,1::Male||2::Male,1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190042,13/09/2014,0,0,0.586496513,0.822018613,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
192073,13/09/2014,0,0,0.660715798,0.967635217,0,0::25||1::27,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190272,13/09/2014,0,0,0.604684827,0.71473439,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190722,13/09/2014,0,1,0.566303188,0.910489209,0,0::10,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190031,13/09/2014,0,0,0.632440831,0.816396686,0,1::20,1::Male||2::Male,1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190493,13/09/2014,1,1,0.541680975,0.764974398,0,0::31||1::26,0::Male||1::Male,0::Killed||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
191929,13/09/2014,0,0,0.425173206,0.865292182,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190193,13/09/2014,0,0,0.63887627,0.853958199,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190504,13/09/2014,1,1,0.587298825,0.432693276,0,0::20||1::18,0::Male||1::Male,0::Killed||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
191134,13/09/2014,0,1,0.513697059,0.848342634,0,0::35||1::19||2::17,0::Male||1::Male||2::Male,0::Injured||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
196562,13/09/2014,0,0,0.624565542,0.930835029,0,0::15||1::16,0::Male||1::Male||2::Male||3::Male||4::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
221360,13/09/2014,1,0,0.450118807,0.859192042,0,0::22,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190819,13/09/2014,0,1,0.411629372,0.869689416,0,1::20,1::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
189986,13/09/2014,0,1,0.642710738,0.788949764,0,0::42||1::23,0::Male||1::Female,1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190198,13/09/2014,0,1,0.467988352,0.852046405,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190729,13/09/2014,0,0,0.606685218,0.750529375,0,0::59,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191182,13/09/2014,0,0,0.474916573,0.835691708,0,1::20,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190196,13/09/2014,1,1,0.466918089,0.853602985,0,1::20,0::Male||1::Male,0::Killed||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
192307,13/09/2014,0,0,0.638423525,0.853637976,0,1::20,1::Male||2::Male,1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190727,13/09/2014,0,0,0.612546256,0.82558666,0,0::15,0::Male||1::Male||2::Male||3::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191176,13/09/2014,0,0,0.661876918,0.960814045,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190075,13/09/2014,0,0,0.628561705,0.693705711,0,1::20,0::Male||1::Female||2::Male||3::Male||4::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
192242,13/09/2014,0,0,0.614364934,0.921933468,0,0::15||1::15,0::Female||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190524,13/09/2014,2,0,0.684423282,0.787676295,0,0::53||1::58,0::Female||1::Female,0::Killed||1::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
191173,13/09/2014,0,0,0.658161026,0.962407737,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190044,13/09/2014,0,0,0.557893537,0.496197088,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191550,13/09/2014,0,0,0.638810052,0.851831156,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190266,13/09/2014,1,0,0.551040773,0.832576427,0,0::43,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190720,13/09/2014,1,0,0.640593311,0.790091751,0,0::18||1::18||2::17||3::17,0::Male||1::Male||2::Male||3::Male,0::Killed||1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191515,13/09/2014,0,0,0.551274845,0.80222099,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190264,13/09/2014,0,0,0.586535011,0.822807507,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190715,13/09/2014,1,0,0.520084759,0.825791306,0,1::20,0::Female,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190663,13/09/2014,0,0,0.635874913,0.69914632,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
189988,13/09/2014,0,1,0.662842465,0.786103809,0,0::28,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190236,13/09/2014,0,1,0.598375664,0.902341551,0,1::20,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
216359,13/09/2014,0,0,0.581397748,0.423150209,0,1::20,0::Male||1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190822,13/09/2014,0,1,0.418412838,0.868003474,0,0::26,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
192031,13/09/2014,0,1,0.64352075,0.947829111,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190170,13/09/2014,0,0,0.657066124,0.837275857,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
216223,13/09/2014,0,0,0.581283792,0.423224433,0,1::20,0::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190707,13/09/2014,0,0,0.499734359,0.81755988,0,0::25,0::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191480,13/09/2014,0,1,0.626533595,0.940215864,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190168,13/09/2014,0,0,0.506859694,0.476379318,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
208163,13/09/2014,0,0,0.680633473,0.949858604,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190682,13/09/2014,0,0,0.50523659,0.831392026,0,1::20,1::Male||2::Male,1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191476,13/09/2014,0,1,0.506781157,0.693065265,0,1::17,0::Male||1::Male||2::Male,0::Injured||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190018,13/09/2014,0,1,0.704163863,0.716775546,0,1::67,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
196526,13/09/2014,1,0,0.523278609,0.859309739,0,0::44,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190499,13/09/2014,0,0,0.577073577,0.423415294,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191062,13/09/2014,0,1,0.565185186,0.428557947,0,0::23,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
196347,13/09/2014,0,0,0.494861967,0.809602022,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190496,13/09/2014,1,1,0.577073577,0.423415294,0,0::23||1::26,0::Male||1::Male,0::Killed||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
191038,13/09/2014,1,0,0.661884618,0.844292132,0,0::40,0::Female,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
191579,13/09/2014,0,1,0.515341722,0.849017011,0,0::29,0::Male||1::Male||2::Male,0::Injured||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190238,13/09/2014,0,1,0.598680573,0.902742359,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
191469,13/09/2014,0,0,0.662215707,0.911219784,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
192040,13/09/2014,0,1,0.652501721,0.96300683,0,0::49,0::Male||1::Male||2::Male,0::Injured||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190262,13/09/2014,1,0,0.581114398,0.824579336,0,0::29,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190162,13/09/2014,0,1,0.581808914,0.857678935,0,0::19||1::24||2::17,0::Male||1::Male||2::Male,0::Injured||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
189979,13/09/2014,0,1,0.602929287,0.822682387,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190618,13/09/2014,1,0,0.50696595,0.869895122,0,0::30||1::22,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
191433,13/09/2014,1,0,0.557952055,0.49744829,1,0::52,0::Female,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190382,13/09/2014,1,0,0.620016539,0.903453848,1,0::23||1::25,0::Male||1::Male,0::Killed||1::Arrested,,,,,,,,,,,,,,,,,,,,,,,,,,
191484,13/09/2014,0,1,0.629162284,0.935060487,1,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
192567,13/09/2014,0,0,0.523926926,0.806862102,1,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
277726,13/09/2014,0,1,0.616413063,0.921764874,0,0::22,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
548926,13/09/2014,1,0,0.473689236,0.76535294,0,1::20,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
191164,13/09/2014,0,0,0.691785769,0.984076862,1,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190615,13/09/2014,1,0,0.513158077,0.858291812,1,0::2||1::46,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
191036,13/09/2014,0,2,0.625834459,0.932462652,0,0::29||1::38||2::26||3::27,0::Male||1::Male||2::Male||3::Male,"0::Injured||1::Injured||2::Unharmed, Arrested||3::Unharmed",,,,,,,,,,,,,,,,,,,,,,,,,,
197983,13/09/2014,0,2,0.511203884,0.790019648,1,0::29||1::34,0::Male||1::Male,0::Injured||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190484,13/09/2014,1,0,0.524670721,0.47523415,0,0::21,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190501,13/09/2014,0,1,0.52178948,0.471522957,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
192569,13/09/2014,1,0,0.51017828,0.783659724,0,0::29,0::Female,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190610,13/09/2014,1,2,0,1.718504962,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
196120,13/09/2014,0,0,0.453451252,0.838117768,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190825,13/09/2014,0,1,0.662366621,0.786125016,0,0::15,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190840,13/09/2014,1,0,0.469083254,0.793134929,0,1::20,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
191593,13/09/2014,0,0,0.653260915,0.839372151,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190278,13/09/2014,0,0,0.55724368,0.701216105,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191214,13/09/2014,0,0,0.602045358,0.717540052,0,1::20,0::Female||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190100,13/09/2014,0,0,0.608787246,0.448237873,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
202824,13/09/2014,0,0,0.628326093,0.934496386,0,0::34,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
194811,13/09/2014,1,0,0.523488042,0.859328825,0,1::36,0::Male||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191926,13/09/2014,0,1,0.41865923,0.867983327,0,0::26,0::Male||6::Male||7::Male||8::Male||9::Male,0::Injured||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed||5::Unharmed||6::Unharmed||7::Unharmed||8::Unharmed||9::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191337,13/09/2014,1,0,0.46862127,0.82505861,0,0::39,0::Female,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
191003,13/09/2014,0,0,0.523973125,0.463114454,0,1::20,0::Male||1::Female||2::Female,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191875,13/09/2014,0,0,0.449696861,0.859245059,0,2::30,0::Female||1::Female||2::Female,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190571,13/09/2014,0,0,0.645002179,0.788754662,0,1::20,0::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190454,13/09/2014,0,1,0.628028883,0.53198359,0,0::20||1::18,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191320,13/09/2014,0,0,0.541953546,0.861470714,0,0::70,0::Female,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190231,13/09/2014,0,1,0.643560789,0.789443883,0,0::39,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
200791,13/09/2014,0,1,0.515669731,0.529364548,0,0::22,0::Female||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190656,13/09/2014,1,0,0.52325551,0.859297015,0,0::44,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
191275,13/09/2014,0,1,0.501067953,0.724215957,0,1::26,1::Male,1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190229,13/09/2014,0,1,0.642586002,0.789928459,0,0::18,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
200713,13/09/2014,0,0,0.523264749,0.824452095,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190624,13/09/2014,0,0,0.519846067,0.882909745,0,1::20,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190783,13/09/2014,0,0,0.383765571,0.863523534,0,1::30,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190105,13/09/2014,0,0,0.607869437,0.458830677,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191225,13/09/2014,0,1,0.535113101,0.586474505,0,0::35,0::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190755,13/09/2014,0,0,0.51829072,0.822549844,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
196569,13/09/2014,0,1,0.581738077,0.422938141,0,0::22,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
192737,13/09/2014,0,0,0.516156354,0.861097474,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190558,13/09/2014,0,0,0.541035738,0.451662773,0,0::31,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190953,13/09/2014,0,1,0.496882377,0.761813522,0,0::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
191759,13/09/2014,0,0,0.604854221,0.906128028,0,1::20,0::Male||1::Male||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190447,13/09/2014,0,1,0.70074364,0.419555654,0,0::18,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
200163,13/09/2014,0,0,0.62985526,0.94318906,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190920,13/09/2014,0,0,0.517228157,0.637773793,0,1::20,1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191741,13/09/2014,0,1,0.605516398,0.905505608,0,0::21,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190445,13/09/2014,0,0,0.700233918,0.418484709,0,1::20,0::Male||1::Male||2::Male||3::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
199741,13/09/2014,0,1,0.499654282,0.855855149,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190917,13/09/2014,0,1,0.516350387,0.798369832,0,1::20,1::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
191737,13/09/2014,0,1,0.605120632,0.905613762,0,0::37,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190225,13/09/2014,1,0,0.638269531,0.853210659,0,0::25,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
199034,13/09/2014,0,2,0.501067953,0.724215957,0,2::26,0::Male||1::Female||2::Male,0::Injured||1::Unharmed||2::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190776,13/09/2014,0,1,0.627509921,0.938138657,0,0::33,0::Male||1::Male||2::Male,0::Injured||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191239,13/09/2014,0,0,0.460835298,0.763285275,0,0::24,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190218,13/09/2014,0,1,0.642509005,0.832148049,0,1::20,0::Female,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
193403,13/09/2014,0,0,0.40791502,0.852169404,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190991,13/09/2014,0,1,0.525362157,0.463867296,0,1::20,0::Male||1::Female,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190227,13/09/2014,1,0,0.644078211,0.789436461,0,0::17,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
193402,13/09/2014,0,0,0.397257046,0.867303649,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190602,13/09/2014,0,1,0.627927247,0.531898763,0,0::20||1::18,0::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
192494,13/09/2014,0,0,0.602531981,0.822356862,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190535,13/09/2014,0,1,0.602675196,0.821757769,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190863,13/09/2014,1,1,0.501198849,0.717781809,0,0::22||2::19,0::Male||1::Male||2::Male,0::Killed||1::Injured||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190089,13/09/2014,0,1,0.431976691,0.849532337,0,0::32,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
192441,13/09/2014,0,0,0.461592952,0.741567375,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190415,13/09/2014,0,0,0.66297952,0.911200698,0,0::20||1::16||2::16,0::Male||1::Male||2::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed||5::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190752,13/09/2014,0,1,0.500317999,0.818518428,0,0::19,0::Male||1::Male||2::Male,0::Injured||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191712,13/09/2014,0,0,0.750610204,0.420128238,0,0::55,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190311,13/09/2014,0,0,0.63334478,0.940387639,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190748,13/09/2014,0,0,0.588630879,0.608911316,0,1::20,1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190080,13/09/2014,1,1,0.515802166,0.529502393,0,1::20,0::Male||1::Male||2::Male||3::Male,0::Killed||1::Injured||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
192180,13/09/2014,0,0,0.627513001,0.932014128,0,0::24,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190518,13/09/2014,1,2,0.585734239,0.432025262,0,0::27||1::25||2::24,0::Male||1::Male||2::Female,0::Killed||1::Injured||2::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190849,13/09/2014,0,0,0.657227818,0.961165018,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191600,13/09/2014,0,0,0.648208349,0.948495005,0,0::41,0::Female,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190299,13/09/2014,0,2,0.634441223,0.942544373,0,0::33||1::23,0::Male,0::Injured||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
198419,13/09/2014,0,0,0.461982559,0.76298944,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
193573,13/09/2014,0,1,0.519682833,0.822325052,0,1::20,0::Male||1::Female,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190843,13/09/2014,0,0,0.720673634,0.741908804,0,1::28,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190201,13/09/2014,1,0,0.615961859,0.839163264,0,0::35||1::28,0::Male||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190865,13/09/2014,1,0,0.451922085,0.673935656,0,0::20,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190087,13/09/2014,0,1,0.43200595,0.849470837,0,0::24,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190147,13/09/2014,0,1,0.581283792,0.423224433,0,0::35,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190963,13/09/2014,1,0,0.519320945,0.756560594,0,0::25,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190547,13/09/2014,0,0,0.607931035,0.823615486,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
193404,13/09/2014,0,0,0.517970411,0.823224221,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190490,13/09/2014,1,0,0.590865342,0.419173931,0,0::73||1::76,0::Female||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190817,13/09/2014,0,0,0.420514866,0.866504152,0,0::60,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190141,13/09/2014,0,1,0.591681514,0.844303796,0,1::21||2::26||3::23||4::23,0::Male||1::Male||2::Male||3::Male||4::Male,0::Injured||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191895,13/09/2014,1,1,0.515842205,0.529502393,0,2::22||3::19||4::18,0::Male||1::Male||2::Male||3::Male||4::Male,0::Killed||1::Injured||2::Unharmed||3::Unharmed||4::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190808,13/09/2014,0,1,0.654346577,0.739280219,0,1::17,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190129,13/09/2014,1,0,0.57292804,0.897825559,0,1::20,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
191603,13/09/2014,0,0,0.65339489,0.835935586,0,1::18,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
190474,13/09/2014,0,1,0.462444543,0.763944807,0,0::13,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190205,13/09/2014,0,1,0.615116428,0.838208957,0,0::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
190732,13/09/2014,0,0,0.527966207,0.815034148,0,1::25,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191188,13/09/2014,1,0,0.641825268,0.539119684,0,0::49,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
190214,13/09/2014,0,0,0.598555838,0.840156803,0,1::45,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
198937,13/09/2014,2,0,0.398533662,0.867371511,0,0::31||1::40,0::Female||1::Male,0::Killed||1::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
